smiles,InChIKey
CN1C[C@@H](C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@]5(C)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C5=O.CS(=O)(=O)O,ADYPXRFPBQGGAH-UMYZUSPBSA-N
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,XMTQQYYKAHVGBJ-UHFFFAOYSA-N
C\C=C(\C(=C\C)\c1ccc(O)cc1)/c2ccc(O)cc2,NFDFQCUYFHCNBW-SCGPFSFSSA-N
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]4(C)C[C@H](O)[C@H]23,VWQWXZAWFPZJDA-CGVGKPPMSA-N
Cl.CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(=O)N,WQVZLXWQESQGIF-UHFFFAOYSA-N
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.OS(=O)(=O)O,JCBIVZZPXRZKTI-UHFFFAOYSA-N
CC(=CC1C(C(=O)O)C1(C)C)C,XLOPRKKSAJMMEW-UHFFFAOYSA-N
CCN(CC)CCNc1ccc(CO)c2Sc3ccccc3C(=O)c12,MFZWMTSUNYWVBU-UHFFFAOYSA-N
[Na+].[O-]C(=O)CF,JGFYQVQAXANWJU-UHFFFAOYSA-M
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,OIGNJSKKLXVSLS-VWUMJDOOSA-N
CCNc1nc(Cl)nc(NC(C)C)n1,MXWJVTOOROXGIU-UHFFFAOYSA-N
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,GSDSWSVVBLHKDQ-JTQLQIEISA-N
CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,RDHQFKQIGNGIED-MRVPVSSYSA-N
NC(CO)(CO)CO.OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3,BWHLPLXXIDYSNW-UHFFFAOYSA-N
COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=C(O)C(=O)C=C5[C@]4(C)CC[C@@]3(C)[C@@H]2C1)C,JFACETXYABVHFD-WXPPGMDDSA-N
COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3,OPXLLQIJSORQAM-UHFFFAOYSA-N
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,RJKFOVLPORLFTN-LEKSSAKUSA-N
CCC1(C)CC(=O)NC1=O,HAPOVYFOVVWLRS-UHFFFAOYSA-N
CC(=O)OCC(CCn1cnc2cnc(N)nc12)COC(=O)C,GGXKWVWZWMLJEH-UHFFFAOYSA-N
CCCN1C(=O)N(CCC)c2nc([nH]c2C1=O)C3CCCC3,FFBDFADSZUINTG-UHFFFAOYSA-N
CN(C)CCC(c1ccccc1)c2ccccn2.OC(=O)\C=C/C(=O)O,SSOXZAQUVINQSA-BTJKTKAUSA-N
Cl.CNC[C@H](O)c1cccc(O)c1,OCYSGIYOVXAGKQ-FVGYRXGTSA-N
Cl.CCN(CC)CCNC(=O)c1ccc(N)cc1,ABTXGJFUQRCPNH-UHFFFAOYSA-N
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.OC(=O)\C=C/C(=O)O,JXYWFNAQESKDNC-BTJKTKAUSA-N
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,WXURHACBFYSXBI-GQKYHHCASA-N
COc1ccc(C(=O)C)c(O)c1,UILPJVPSNHJFIK-UHFFFAOYSA-N
CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C.CS(=O)(=O)O,NOJMTMIRQRDZMT-GSPXQYRGSA-N
CCc1cc(ccn1)C(=S)N,AEOCXXJPGCBFJA-UHFFFAOYSA-N
CN1N=C(S/C/1=N/C(=O)C)S(=O)(=O)N,FLOSMHQXBMRNHR-QPJJXVBHSA-N
C[C@](N)(Cc1ccc(O)cc1)C(=O)O,NHTGHBARYWONDQ-JTQLQIEISA-N
[Na+].CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1,JCNPYMDDOUQTBK-UHFFFAOYSA-M
CC1(C)O[C@H]2CC(=O)OC[C@]23[C@H]4CC[C@@]5(C)[C@@H](OC(=O)[C@H]6O[C@@]56[C@]4(C)C(=O)C[C@@H]13)c7cocc7,KBDSLGBFQAGHBE-MSGMIQHVSA-N
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,UREBDLICKHMUKA-DVTGEIKXSA-N
CC(=O)N[C@@H](CS)C(=O)O,PWKSKIMOESPYIA-BYPYZUCNSA-N
CN1CCC(=C2c3ccccc3Sc4ccccc24)CC1.OC(=O)\C=C/C(=O)O,IPANUAHQWFDVAG-BTJKTKAUSA-N
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)O,YZXBAPSDXZZRGB-DOFZRALJSA-N
CCCC(=O)Nc1ncnc2c1ncn2[C@@H]3O[C@@H]4COP(=O)(O)O[C@H]4[C@H]3OC(=O)CCC,CJGYSWNGNKCJSB-YVLZZHOMSA-N
Cl.CN(Cc1cc(Br)cc(Br)c1N)C2CCCCC2,UCDKONUHZNTQPY-UHFFFAOYSA-N
CC(CN(C)C)CN1c2ccccc2CCc3ccccc13.OC(=O)\C=C/C(=O)O,YDGHCKHAXOUQOS-BTJKTKAUSA-N
O=C1NC(=S)NC=C1,ZEMGGZBWXRYJHK-UHFFFAOYSA-N
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,ULSDMUVEXKOYBU-ZDUSSCGKSA-N
CC(C)NNC(=O)c1ccncc1.OS(=O)(=O)O,FYEMNIIBXSJOLP-UHFFFAOYSA-N
CCCOc1ccccc1C2=Nc3nn[nH]c3C(=O)N2,REZGGXNDEMKIQB-UHFFFAOYSA-N
CC(C)Oc1ccc2C(=O)C(=COc2c1)c3ccccc3,SFBODOKJTYAUCM-UHFFFAOYSA-N
CC(=CCc1c(O)c2C(=O)C(=COc2c3C=CC(C)(C)Oc13)c4ccc(O)c(O)c4)C,GHCZYXUOYFOXIP-UHFFFAOYSA-N
COC(=O)\C(=C/CC12OC(C)(C)C3CC(C=C4C(=O)c5c(OC)c6C=CC(C)(CCC=C(C)C)Oc6c(CC=C(C)C)c5OC134)C2=O)\C,LFSCNWNADRUBLS-IWIPYMOSSA-N
[Na+].CC[C@H]([C@H]1O[C@@](CC)(C[C@@H]1C)[C@H]2CC[C@](O)(CC)[C@H](C)O2)C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc3ccc(C)c(O)c3C(=O)[O-],RDHDUYAKDYQPEW-HWLWSTNVSA-M
COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OC)C,HYIMSNHJOBLJNT-UHFFFAOYSA-N
OC1=C([C@@H]2CC[C@H](CC2)c3ccc(Cl)cc3)C(=O)c4ccccc4C1=O,KUCQYCKVKVOKAY-CTYIDZIISA-N
c1ccc(cc1)C(c2ccc(cc2)c3ccccc3)n4ccnc4,OCAPBUJLXMYKEJ-UHFFFAOYSA-N
CC(C)c1ccc2c(CC[C@@]3(C)[C@@](C)(CCC[C@]23C)C(=O)N)c1,SIXVQHIRXMPXGZ-QHAWAJNXSA-N
Cl.NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,ULFCBIUXQQYDEI-UHFFFAOYSA-N
NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@H]([C@H](OP(=O)(O)O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,XJLXINKUBYWONI-NNYOXOHSSA-N
Cl.CC(COc1ccccc1)NC(C)C(O)c2ccc(O)cc2,QVPSGVSNYPRFAS-UHFFFAOYSA-N
O.Cl.Cc1cccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)c1,BAAVORPTHSKWGJ-UHFFFAOYSA-N
OC[C@@H]1CCCN2CCCC[C@H]12,HDVAWXXJVMJBAR-VHSXEESVSA-N
Nc1oc2ccc(Cl)cc2n1,YGCODSQDUUUKIV-UHFFFAOYSA-N
[Na+].CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc3ccncc3)C2=O)C(=O)[O-],VGEOUKPOQQEQSX-OALZAMAHSA-M
CC1(C)C2(Cl)C(Cl)C(Cl)C(Cl)(C(Cl)Cl)C1(Cl)C2Cl,DVEYBSZJQZPNLT-UHFFFAOYSA-N
Cl.Cc1cc(cc(C)c1CC2=NCCN2)C(C)(C)C,YGWFCQYETHJKNX-UHFFFAOYSA-N
Cl.CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,GUBNMFJOJGDCEL-UHFFFAOYSA-N
NC1=NCCN1CC(=O)O,AMHZIUVRYRVYBA-UHFFFAOYSA-N
Cl.CCN1C=C(C(=O)O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,KXEBLAPZMOQCKO-UHFFFAOYSA-N
CC(=CCC[C@](C)(OC(=O)C)C1CCC(=CC1)C)C,RQYNNIWGGJJGDH-DJNXLDHESA-N
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(Oc4cc(OCCO)cc(O)c4C3=O)c5ccc(OCCO)c(OCCO)c5)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,IYVFNTXFRYQLRP-VVSTWUKXSA-N
COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,INYYVPJSBIVGPH-QHRIQVFBSA-N
Cl.CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c3ccccc13,BLFQGGGGFNSJKA-XHXSRVRCSA-N
O=C(O[C@H]1Cc2c(OC(=O)c3ccccc3)cc(OC(=O)c4ccccc4)cc2O[C@@H]1c5ccc(OC(=O)c6ccccc6)c(OC(=O)c7ccccc7)c5)c8ccccc8,RFKGHGMSJVVYTB-YWPUXERESA-N
CCN1C[C@]2(C)CC[C@H](OC)[C@]34[C@@H]2[C@H](OC(=O)C)[C@@]5(OCO[C@@]56C[C@H](OC)[C@H]7C[C@]3(O)[C@@H]6[C@H]7OC)C14,DTTPWCNKTMQMTE-DZZCPBQSSA-N
CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O.OP(=O)(O)O,RLPCJGKQKFMBEI-UOBLTHIJSA-N
Nc1ccc(cc1)C(=O)NCC(=O)O,HSMNQINEKMPTIC-UHFFFAOYSA-N
[Na+].CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)[O-])COC(=O)N)\c3occc3,URDOHUPGIOGTKV-JTBFTWTJSA-M
Cl.CCCCOc1ccc(OCCCN2CCOCC2)cc1,SYCBXBCPLUFJID-UHFFFAOYSA-N
Cl.OC(=O)C1=CCNCC1,SUWREQRNTXCCBL-UHFFFAOYSA-N
ClCCNC(=O)N(CCCl)N=O,DLGOEMSEDOSKAD-UHFFFAOYSA-N
COc1ccc2CC[C@H]3CC(=O)CC[C@]3(C)c2c1,MMDQZMROSQWSDC-LRDDRELGSA-N
CC(=O)O[C@H]1C[C@@H](O)C(C)(C)[C@@H]2C[C@@H](OC(=O)C)[C@]3(C)[C@H](CC[C@@]4(C)[C@H](OC(=O)[C@H]5O[C@@]345)c6cocc6)[C@@]12C,PDKGFQJSCXMICA-GAGMABLHSA-N
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,ORNBQBCIOKFOEO-QGVNFLHTSA-N
COc1c2OC(=CC(=O)c2c(OC)c3ccoc13)C,HSMPDPBYAYSOBC-UHFFFAOYSA-N
CC[C@@]12CCCN3CCc4c([C@H]13)n(C(=O)C2)c5ccccc45,WYJAPUKIYAZSEM-MOPGFXCFSA-N
COc1c(OCC(O)C(C)(C)O)ccc2c(OC)c3ccoc3nc12,FGANMDNHTVJAHL-UHFFFAOYSA-N
COc1cc(cc(O)c1OC)C2=COc3cc(OCc4ccccc4)c(OC)c(O)c3C2=O,WSKWDXWDFFVUKX-UHFFFAOYSA-N
CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)c5c(O)c6C(=O)c7c(O)cccc7C(=O)c6cc5[C@H]1C(=O)OC,USZYSDMBJDPRIF-SVEJIMAYSA-N
Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c4cc(O)c(O)c(O)c4,WMBWREPUVVBILR-WIYYLYMNSA-N
[Na+].CO[C@]1(NC(=O)Cc2cccs2)[C@H]3SCC(=C(N3C1=O)C(=O)[O-])COC(=O)N,GNWUOVJNSFPWDD-XMZRARIVSA-M
CCOC(=O)C(=O)C1(Oc2cc(OC)cc(OC)c2C(=O)C1c3ccccc3)C(=O)OCC,IPMRJRMWTMGXAM-UHFFFAOYSA-N
CCOC(=O)c1c(C)cc(O)cc1O,UQSRXQMIXSZGLA-UHFFFAOYSA-N
CC(=O)O.NC(=N)N\N=C\c1c(Cl)cccc1Cl,MCSPBPXATWBACD-GAYQJXMFSA-N
CC(=O)O[C@H]1C[C@@H](OC(=O)C)C(C)(C)[C@@H]2C[C@@H](OC(=O)C)[C@]3(C)[C@H](CC[C@@]4(C)[C@@H](OC(=O)[C@H]5O[C@@]345)c6cocc6)[C@@]12C,ODLCLZLDYDHRGT-NEGPAABLSA-N
CN1C(=O)Nc2[nH]cnc2C1=O,MVOYJPOZRLFTCP-UHFFFAOYSA-N
[Na+].[O-]C(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,KPHWPUGNDIVLNH-UHFFFAOYSA-M
,"Error: No registered converter was able to produce a C++ rvalue of type std::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> > from this Python object of type float"
Cl.NCC(O)c1ccc(O)cc1,PUMZXCBVHLCWQG-UHFFFAOYSA-N
CN(C)c1nc(nc(n1)N(C)C)N(C)C,UUVWYPNAQBNQJQ-UHFFFAOYSA-N
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,LGJMUZUPVCAVPU-HRJGVYIJSA-N
CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)CO,BMCQMVFGOVHVNG-TUFAYURCSA-N
OC(=O)c1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,ZJXVNNSMRGTDBI-UHFFFAOYSA-N
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1C[C@@H](O)[C@@H]2O,PROQIPRRNZUXQM-ZXXIGWHRSA-N
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.OS(=O)(=O)O,LJRDOKAZOAKLDU-UDXJMMFXSA-N
CC1=CC(=O)Oc2c(C)c3oc(C)cc3cc12,FMHHVULEAZTJMA-UHFFFAOYSA-N
CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,PIJVFDBKTWXHHD-HIFRSBDPSA-N
COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CCc5c(C)c(OC(=O)C)c(OC(=O)C)cc5[C@]4(C)CC[C@@]3(C)[C@@H]2C1,VYYRGVRXCDJOGG-SAQIBKBSSA-N
C[C@H]1OC=C2C(=C(C(=O)O)C(=O)C(=C2[C@@H]1C)C)O,CQIUKKVOEOPUDV-IYSWYEEDSA-N
COC(=O)[C@]1(C)CCC[C@@]2(C)C1CC(=O)c3cc(ccc23)C(C)C,URPBIQPJABGDJD-VTVVEXCCSA-N
C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@H](CC[C@]6(C)[C@H]5CC(=O)[C@]4(C)[C@H]3[C@@H]2C)OC(=O)C,CVKZWRTYHCDWTE-RSEFXUKDSA-N
COc1c2C(=O)C=C(C)Oc2cc3occc13,NZVQLVGOZRELTG-UHFFFAOYSA-N
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,UEJJHQNACJXSKW-UHFFFAOYSA-N
CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC)C,PVHUJELLJLJGLN-UHFFFAOYSA-N
COc1c(N2CCNC(C)C2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(=O)O,XUBOMFCQGDBHNK-UHFFFAOYSA-N
Cl.Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3,GELRVIPPMNMYGS-RVXRQPKJSA-N
OC(=O)c1cccnc1Nc2cccc(c2)C(F)(F)F,JZFPYUNJRRFVQU-UHFFFAOYSA-N
COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3cccs3,KYRVNWMVYQXFEU-UHFFFAOYSA-N
CC(N\C(=N/C#N)\Nc1ccncc1)C(C)(C)C,IVVNZDGDKPTYHK-UHFFFAOYSA-N
CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO,SNHRLVCMMWUAJD-SUYDQAKGSA-N
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,MULICLCRGFYQJF-LLTWYMBTSA-N
OCC(O)C(O)C(O)C(O)C(O)CO,OXQKEKGBFMQTML-UHFFFAOYSA-N
Cl.CC1CC(CC(C)(C)N1C)OC(=O)C(O)c2ccccc2,VWENUKHWZBZSLW-UHFFFAOYSA-N
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,JWRMHDSINXPDHB-OJAGFMMFSA-N
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,JCQLYHFGKNRPGE-FCVZTGTOSA-N
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,VHRSUDSXCMQTMA-PJHHCJLFSA-N
OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3.OC(=O)c4cc5ccccc5c(Cc6c(O)c(cc7ccccc67)C(=O)O)c4O,ASDOKGIIKXGMNB-UHFFFAOYSA-N
COc1ccc2C(=O)\C(=C/c3ccc(OC)c(OC)c3)\COc2c1,YKRAQIAZPKGEIC-JYRVWZFOSA-N
CCN(CC)C(=S)SSC(=S)N(CC)CC,AUZONCFQVSMFAP-UHFFFAOYSA-N
Cl.CCCCNc1ccc(cc1)C(=O)OCCN(C)C,PPWHTZKZQNXVAE-UHFFFAOYSA-N
COc1ccc2c(c1)[nH]c3c(C)nccc23,BXNJHAXVSOCGBA-UHFFFAOYSA-N
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,VSJKWCGYPAHWDS-FQEVSTJZSA-N
COc1ccc2cc(ccc2c1)[C@H](C)C(=O)O,CMWTZPSULFXXJA-VIFPVBQESA-N
C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,QVCMHGGNRFRMAD-XFGHUUIASA-N
COc1cc(OC)c(C=O)cc1OC,IAJBQAYHSQIQRE-UHFFFAOYSA-N
CCN1C=C(C(=O)O)C(=O)c2cc(F)c(nc12)N3CCNCC3,IDYZIJYBMGIQMJ-UHFFFAOYSA-N
[Na+].CCCC(CCC)C(=O)[O-],AEQFSUDEHCCHBT-UHFFFAOYSA-M
Oc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3,RTIXKCRFFJGDFG-UHFFFAOYSA-N
NC(=O)N1c2ccccc2C=Cc3ccccc13,FFGPTBGBLSHEPO-UHFFFAOYSA-N
CC(=CCOc1c2OC(=O)C=Cc2cc3ccoc13)C,OLOOJGVNMBJLLR-UHFFFAOYSA-N
CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,AVOLMBLBETYQHX-UHFFFAOYSA-N
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,XOFYZVNMUHMLCC-ZPOLXVRWSA-N
CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34.OC(=O)\C=C/C(=O)O,NOFOWWRHEPHDCY-DAUURJMHSA-N
COc1ccc(\C=C\c2cc(O)cc(O)c2)cc1,IHVRWFJGOIWMGC-NSCUHMNNSA-N
COc1cc(C)c2C(=O)C=C(Oc2c1)c3ccccc3,JETSDIPTVSZMLI-UHFFFAOYSA-N
C(c1c[nH]c2ccccc12)c3c[nH]c4ccccc34,VFTRKSBEFQDZKX-UHFFFAOYSA-N
N[C@H](CO)Cc1ccccc1,STVVMTBJNDTZBF-VIFPVBQESA-N
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4,KJFMBFZCATUALV-UHFFFAOYSA-N
COC1=CC(=O)C(=CC1=O)C(=O)c2ccccc2,KCINGKZYPYEEGX-UHFFFAOYSA-N
O[N+](=O)[O-].Clc1ccc(CO\N=C(/Cn2ccnc2)\c3ccc(Cl)cc3Cl)c(Cl)c1,WVNOAGNOIPTWPT-NDUABGMUSA-N
CCOc1ccc2NC(C)(C)C=C(C)c2c1,DECIPOUIJURFOJ-UHFFFAOYSA-N
OC[C@H]1O[C@@H](Oc2cc(O)c3C(=O)C=C(Oc3c2)c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@@H]1O,KMOUJOKENFFTPU-QNDFHXLGSA-N
Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c3ccccn3,XTKDAFGWCDAMPY-UHFFFAOYSA-N
OC[C@H](O)[C@H]1OC(=O)C(=C1O)O,CIWBSHSKHKDKBQ-JLAZNSOCSA-N
O=C(Nc1ccccc1)Nc2ccccc2,GWEHVDNNLFDJLR-UHFFFAOYSA-N
OC(=O)CCCN1C(=O)c2cccc3cccc(C1=O)c23,ZHXRDXTYPCPBTI-UHFFFAOYSA-N
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)C)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14,FAOZLTXFLGPHNG-KNAQIMQKSA-N
CC1CC[C@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@H](CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)OC(=O)C,LVRAKYNQYKVPIK-RUGIGJNMSA-N
COC(=O)C[C@H]1C(C)(C)[C@H](O)[C@@H]2CC3=C4CC(O)O[C@@H](c5cocc5)[C@@]4(C)CCC3[C@]1(C)C2=O,CNSUXOYAIZBGRY-UPGCXNCJSA-N
OC(=O)CCc1oc(c2ccccc2)c(n1)c3ccccc3,OFPXSFXSNFPTHF-UHFFFAOYSA-N
O[C@@H]1Cc2c(O)cc(O)c([C@@H]3[C@@H](O)[C@H](Oc4c3c(O)cc(O)c4[C@@H]5[C@@H](O)[C@H](Oc6cc(O)cc(O)c56)c7cc(O)c(O)c(O)c7)c8cc(O)c(O)c(O)c8)c2O[C@@H]1c9cc(O)c(O)c(O)c9,NVTLDVSBUJGIAD-GHFVFVICSA-N
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,VIKNJXKGJWUCNN-XGXHKTLJSA-N
COC(=O)c1c(C)c2Oc3c(Cl)c(O)c(Cl)c(C)c3C(=O)Oc2c(C)c1O,RCLFRVZNHRFQGE-UHFFFAOYSA-N
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,XHKUDCCTVQUHJQ-LCYSNFERSA-N
COc1cc2OCC3=C(C(=O)c4ccc5O[C@H](Cc5c4O3)C(=C)C)c2cc1OC,GFERNZCCTZEIET-MRXNPFEDSA-N
Cl.Nc1c(Br)cc(Br)cc1CN[C@@H]2CC[C@@H](O)CC2,QNVKOSLOVOTXKF-PFWPSKEQSA-N
CC(=O)O[C@H]1C[C@@H](OC(=O)C)C(C)(C)[C@@H]2C[C@@H](OC(=O)C)[C@]3(C)[C@H](CC[C@@]4(C)[C@@H](OC(=O)C=C34)c5cocc5)[C@@]12C,SUQFMFHTLHMZNM-FZMHWDDMSA-N
CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc4cn(C)c5cccc2c45,YSEXMKHXIOCEJA-FVFQAYNVSA-N
COC(=O)C[C@H]1C(C)(C)C(=O)C=C[C@]1(C)C2CC[C@@]3(C)[C@@H](OC(=O)C=C3C2=C)c4cocc4,CUJHOPQCBJBWQL-GJGRSQDYSA-N
NCCC(=O)c1ccccc1N,QLPVTIQQFGWSQQ-UHFFFAOYSA-N
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,PQCRZWCSVWBYSC-AGRFSFNASA-N
CCCCOC(=O)c1ccc(N)cc1,IUWVALYLNVXWKX-UHFFFAOYSA-N
CCC(=O)NCC[C@@H]1CCc2ccc3OCCc3c12,YLXDSYKOBKBWJQ-LBPRGKRZSA-N
CC(=O)Oc1ccc(Cl)c2cccnc12,JSJOTZXJKCXWQC-UHFFFAOYSA-N
CC(=O)O[C@@H]1C[C@H]2C(C)(C)[C@@H](O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](OC(=O)C=C4[C@]13C)c5cocc5,FJIIOEQLAAKWEL-VSELDIKBSA-N
COc1c(O)cccc1O,QFYYAIBEHOEZKC-UHFFFAOYSA-N
NC(=O)c1cnccn1,IPEHBUMCGVEMRF-UHFFFAOYSA-N
CC1(C)CC23C1CCC2(C)C(O)CCC3=O,UHRWOVVMQAASAO-UHFFFAOYSA-N
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,DGMKFQYCZXERLX-UHFFFAOYSA-N
