smiles,X10,X20,X40,X60,X80,X100,InChIKey
ONC(=O)C=Cc1ccc2c(c1)CN(C2)Cc1ccccc1,0,0.0,,,,,RKYHGQAGXKTIKE-UHFFFAOYSA-N
ONC(=O)/C=C/c1ccc(cc1)CN1CCCC(C1)c1c(C)[nH]c2c1cccc2,0,0.0,,,,,SDBLMAGBFSJKHB-OUKQBFOZSA-N
[H][N+]([H])([H])[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C)c4ccc(c3cccc(c2noc(=O)[nH]2)c3)cc4,0,0.0,,,,,YKVGZZSPPYJECO-AGRHKRQWSA-O
c1ccc(nc1)Nc1sc2c(n1)c1cn[nH]c1CCC2,0,0.0,,,,,DBISXWCOHGUFSF-UHFFFAOYSA-N
CC(C)(O)c4ccc(C(Cc1ccn(=O)cc1)c3ccc(OC(F)F)c(OC2CCC2)c3)cn4,0,0.0,,,,,BUDOEDOHAZRHPB-UHFFFAOYSA-N
Cc1nn(c(c1NS(=O)(=O)c1c(Cl)cc(cc1Cl)c1ccnc(c1)N1CCNCC1)C)C,0,0.0,,,,,XMBSZPZJLPTFMV-UHFFFAOYSA-N
CCN(C(=O)c1ccc(cc1)[C@H](c1cccc(c1)NC(=O)C1CCC1)N1CCN(CC1)Cc1cccnc1)C,0,0.0,,,,,CCJQAHGQHFUIAD-SSEXGKCCSA-N
CN1CCN(CC1)c1cc2c(cc1OC(C)C)ncc(c2Nc1ccc(cc1F)F)C(=O)N,0,0.0,,,,,PYSOYVQMDHQLGQ-UHFFFAOYSA-N
COCCCc1cc(OCCOC)cc(c1)CN(C(=O)C1CNCCC1c1cc(=O)n(c2c1cccc2)C)C1CC1,0,0.0,,,,,GQLRKTKPJZISGL-UHFFFAOYSA-N
COCCCc1ccc(c(c1)CN(C(=O)C1CNCCC1c1ccn(c(=O)c1)C)C1CC1)Cl,0,0.0,,,,,YJNORDWQAVLCQD-UHFFFAOYSA-N
CS(=O)Cc1ccc(c(c1)F)COc1cnc(nc1)N1CCN(C[C@H]1C)c1onc(n1)C(F)(F)F,0,0.0,,,,,CMPJIODIHHCIRU-AUJFFYSJSA-N
F[C@H]1CCN(C1)C(=O)[C@H]([C@H](c1ccc(cc1)c1cccc(c1)c1[nH]oc(=O)n1)C)N,0,0.0,,,,,YKVGZZSPPYJECO-AGRHKRQWSA-N
N[C@H](C(=O)N1CCSC1)C2CCCCC2,0,0.0,,,,,NEBWHDJOHHYIFW-JTQLQIEISA-N
O=C(C(C1CCCCC1)N)N1CSCC1,0,0.0,,,,,NEBWHDJOHHYIFW-UHFFFAOYSA-N
O=C(c1nnc(o1)c1ccccc1)N1CC(C1)Oc1ccc(cc1)CN1CC2(C1)COC2,0,0.0,,,,,PZFODDBHTCTTPH-UHFFFAOYSA-N
O=C(N(CCC(=O)N1CCCC1)C)CC1CCN(CC1)Cc1ccn(c1)c1ccc(cc1)C(F)(F)F,0,0.0,,,,,OJUHZLSHXORFTJ-UHFFFAOYSA-N
O=C(N1CCC(C1)NC1CCC(CC1)(O)c1ccc(cn1)c1ncccn1)C1CCN(CC1)c1nccc(c1)C(F)(F)F,0,0.0,,,,,CELIKIDZYOXJMB-UHFFFAOYSA-N
O=C(N1CCC(CC1)c1onc(n1)c1ccc2c(n1)cccc2)NCC(N1CCOCC1)(C)C,0,0.0,,,,,KCOABXIIPCULGW-UHFFFAOYSA-N
O=C(n1ccc2c1ccc(c2)Oc1ncnc2c1CNC2)Nc1noc(c1)C(C)(C)C,0,0.0,,,,,LGSLBZUSMUWDMR-UHFFFAOYSA-N
Oc1cc2ccn(c2cc1Oc1ncnc2c1CNC2)C(=O)Nc1noc(c1)C(C)(C)C,0,0.0,,,,,KUMMXHWMDSWNSK-UHFFFAOYSA-N
O=C(NS(=O)(=O)c1ccc(cc1)OCCN1CCCCC1)Nc1ccccc1,0,0.0,,,,,IJEPZAMOGHEOQY-UHFFFAOYSA-N
Fc1cnc2c3c1[C@@](O)(Cn3c(=O)cc2)C[C@]12CC[C@@](CC1)(CO2)NCc1ccc2c(c1)OC(O2)(F)F,0,0.0,,,,,IJXQAKUVHZQLLN-GVAUOCQISA-N
COc1ccc(cc1)CCN1C(=O)N(CC1c1ccc(cc1)OC)NS(=O)(=O)CF,0,0.0,,,,,WQVHBDVXSWFOPB-UHFFFAOYSA-N
O=C(NC1CN(C1)C1CCC(CC1)(O)c1ccns1)CNc1ncnc2c1cc(cc2)C(F)(F)F,0,0.0,,,,,UAISHSJUKZZNTF-UHFFFAOYSA-N
ONC(=O)/C=C/c1ccc(cc1)CN1CCCC(C1)c1c([nH]c2c1cccc2)c1ccccc1,0,0.0,,,,,OSLCXRHTDASFII-WUKNDPDISA-N
COc1ccc(cn1)C1(O)CCC(CC1)N1CC(C1)NC(=O)CNc1ncnc2c1cc(cc2)C(F)(F)F,0,0.0,,,,,MFANEEYLZLZCGQ-UHFFFAOYSA-N
O=C(c1ccc(nc1)N1CCC2(C1)CCN(C2)S(=O)(=O)c1ccccc1)Nc1ccccc1N,0,0.0,,,,,KPMJOTUARMGJAE-UHFFFAOYSA-N
FC(Oc1cccc2c1nc(n2c1ccc(s1)C(=O)NC1CC1)C)F,0,0.0,,,,,VQQZSOVXMSWVFT-UHFFFAOYSA-N
NC1=NC(N=C1C)(C1CCCCC1)c1cccc(c1)c1cccnc1,0,0.0,,,,,LQZWYEXWILDROH-UHFFFAOYSA-N
Nc1nccc(c1)C(=O)N1CCC2(CC1)CCN(CC2)Cc1cccc2c1CC(O2)(C)C,0,0.0,,,,,RWGFKKGYHOTXRZ-UHFFFAOYSA-N
[H][C@H]1CC[C@@H](C#N)C1C(=O)C3CN(Cc2cc(C)c(C#N)c(C)c2)C[C@@H]3N,0,0.0,,,,,XFLMPAVFJGLLHK-KTLDDFEXSA-N
Cn1ccc(n1)NC(=O)c1ncn(c1C)Cc1cccc(c1)C(F)(F)F,0,0.0,,,,,DUTKICDSXNUMBM-UHFFFAOYSA-N
N#C[C@@H]1CCCC1C(=O)[C@@H]1CN(C[C@@H]1N)Cc1cc(C)c(c(c1)C)C#N,0,0.0,,,,,XFLMPAVFJGLLHK-NGWLPYQTSA-N
[H][C@@]3([C@H](N)C(=O)N1CCCC1)CC[C@@H](NC(=O)c2ccc(F)c(F)c2)CC3,0,0.0,,,,,MPBOMYAPVHELFL-JDFRZJQESA-N
C1CCCN1C(=O)[C@@H](N)[C@@H]2CC[C@@H](CC2)NC(=O)c(cc3F)ccc3F,0,0.0,,,,,MPBOMYAPVHELFL-QEORTHHSSA-N
CC(=O)NCCc1cc(CN(C(=O)C2CNCCC2c2ccn(c(=O)c2)C)C2CC2)c(c(c1)Cl)Cl,0,0.0,,,,,BMQOLTKSGXBCPY-UHFFFAOYSA-N
Cc1cc(nc(c1)C)Nc1cc(cnc1C(=O)N)N[C@@H]1CS(=O)(=O)CC[C@@H]1N,0,0.0,,,,,OVSQQNNOSFCOQB-DZGCQCFKSA-N
CNC(=O)c1ccc(cc1)c1ccc2c(c1)CCN(C2=O)CCN1CCCC1,0,0.0,,,,,YPBPMHNGMUTNFM-UHFFFAOYSA-N
COc1ccc2c(c1)N(CCN1CCC(CC1)NCc1ccc3c(n1)NC(=O)CO3)C(=O)CC2,0,0.0,,,,,QOFAUIFSWFPIDC-UHFFFAOYSA-N
COc1ccc2c(n1)c(ccn2)NC(=O)C1CCC(CC1)NCc1ncc2c(c1)OCCO2,0,0.0,,,,,HVWFFJFLJLATFZ-UHFFFAOYSA-N
COCCCc1cc(CN(C(=O)C2CNCCC2c2ccn(c(=O)c2)C)C2CC2)c(c(c1)C)C,0,0.0,,,,,LPGZXVGWFKRUJB-UHFFFAOYSA-N
COCCCc1cc(CN(C(=O)C2CNCCC2c2ccn(c(=O)c2)C)C2CC2)c2c(n1)cccc2,0,0.0,,,,,AIHPSRCSQFDKTK-UHFFFAOYSA-N
COCCCc1cc(OCCOC)cc(c1)CN(C(=O)C1CNCCC1c1cc(=O)n(c(c1C)C)C)C1CC1,0,0.0,,,,,QSXJAPNLGQJDOZ-UHFFFAOYSA-N
COCCCc1cc(OCCOC)cc(c1)CN(C(=O)C1CNCCC1c1cccnc1)C1CC1,0,0.0,,,,,MNXUKHSUKAGVLU-UHFFFAOYSA-N
COCCCc1cc(OCCOC)cc(c1)CN(C(=O)C1CNCCC1c1ccn(c(=O)c1)C)C1CC1,0,0.0,,,,,IRWKEOYYPLGNSR-UHFFFAOYSA-N
COCCCc1cc(OCCOC)cc(c1)CN(C(=O)C1CNCCC1c1ccn(c(=O)c1)CC)C1CC1,0,0.0,,,,,AXBFXWNMQYOMAF-UHFFFAOYSA-N
COCCCn1cc(c2c1cccc2)CN(C(=O)C1CNCCC1c1ccn(c(=O)c1)C)C1CC1,0,0.0,,,,,JZXHVNKYCRZJGN-UHFFFAOYSA-N
COCCCn1cc(c2c1cccc2F)CN(C(=O)C1CNCCC1c1ccn(c(=O)c1)C)C1CC1,0,0.0,,,,,FEFMYHRWHRBBAH-UHFFFAOYSA-N
CS(=O)(=O)Cc1nc(nc(c1)N1CCOCC1)c1ccc(cc1)NS(=O)(=O)C,0,0.0,,,,,KDOUDNKSTLGXTR-UHFFFAOYSA-N
FC1CCC(C1)NCc1nn(c(c1C)c1ccc(nc1)C)c1ncccc1Cl,0,0.0,,,,,BUSSQQRPMMHCBN-UHFFFAOYSA-N
O=C([C@H]1CNCC[C@]21OCc1c2cc(F)c(c1)F)N(C1CC1)Cc1cccc2c1nccc2,0,0.0,,,,,XITVKUPYTCBIOT-RLWLMLJZSA-N
O=C(C(C1CCC(CC1)NC(=O)c1ccc(c(c1)F)F)N)N1CCCC1,0,0.0,,,,,MPBOMYAPVHELFL-UHFFFAOYSA-N
O=C(C1CNCCC1c1ccn(c(=O)c1)C)N(C1CC1)Cc1c[nH]c2c1c(F)ccc2,0,0.0,,,,,HAHYRGODQYUCPB-UHFFFAOYSA-N
O=C1COc2c(N1)nc(cc2)CNC12CCC(CC1)(OC2)CCc1c(F)cnc2c1nc(OCC1NC(=O)C1N)cc2,0,0.0,,,,,XZAFVLBTLMVRHM-UHFFFAOYSA-N
OC(=O)CN(C(=O)Oc1ccc(cc1)C)Cc1cccc(c1)OCc1nc(oc1C)c1ccc(cc1)Cl,0,0.0,,,,,HUZRXZVIBUNCKL-UHFFFAOYSA-N
ONC(=O)/C=C/c1ccc(cc1)CN1CCCC(C1)c1c[nH]c2c1cccc2,0,0.0,,,,,ULWWEFQRNUGZPN-VAWYXSNFSA-N
Clc1ccc(cc1)C(NC(=O)C1(N)CCCN(C1)c1ncnc2c1cc[nH]2)CCN1CCCCC1,0,0.0,,,,,OFMLUXWFNZYTEN-UHFFFAOYSA-N
Fc1ccc(cc1)CN1CCN(CC1)C1=Nn2c(CC1)nnc2C(F)(F)F,0,0.0,,,,,INIIDTFMHZRHDG-UHFFFAOYSA-N
Clc1ccc(cc1)[C@H]([NH+]1CC[NH+](CC1)CCOCC(=O)[O-])c1ccccc1,0,0.0,,,,,ZKLPARSLTMPFCP-OAQYLSRUSA-O
[H][C@@]14CNC[C@@H](C)N1c3nc(COCC2CC2)ccc3C4,0,0.0,,,,,LJRLAJVWAFFRLV-IAQYHMDHSA-N
[H][C@]1(CCCCN1)C(=O)N2CCN(CC2)c3nc(NCc4ccc(Cl)cc4Cl)c5cccnc5n3,0,0.0,,,,,GDQQUDANFRCFMF-FQEVSTJZSA-N
[H][C@]3(c1ccc(O)cc1C)CC[C@H](NC(=O)CCc2ccccc2)CC3,0,0.0,,,,,WHIWOTLPHYDESG-WGSAOQKQSA-N
[H]N(C(=NC#N)c2ccc(c1ccc(Cl)cc1)o2)c3cccc(C)c3,0,0.0,,,,,XQWLRVUWANJCSB-UHFFFAOYSA-N
[H]N(C(=O)c2ccc(c1ccc(Cl)cc1)o2)c3cc(C)ccn3,0,0.0,,,,,NDSSZZIINCIIEA-UHFFFAOYSA-N
[H]N(C(=O)c2ccc(c1ccc(Cl)cc1)o2)c3cc(OC)cc(OC)c3,0,0.0,,,,,VHKBTPQDHDSBSP-UHFFFAOYSA-N
[H]N(C(=O)c2ccc(c1ccc(Cl)cc1)o2)c3cccc(C)c3,0,0.0,,,,,DJDFKPIUUFKRNI-UHFFFAOYSA-N
[H]N(C(=O)c2ccc(c1ccc(OC(F)(F)F)cc1)o2)c3cccc(C)c3,0,0.0,,,,,CNFVTGOGEPWRJO-UHFFFAOYSA-N
[O-][n+]1ccc(c(c1C)C(=O)N1CCC(CC1)(C)N1CCC(CC1)N(c1cccnc1)c1ccccc1)C,0,0.0,,,,,DDVVRHNNOPQPGB-UHFFFAOYSA-N
Brc1ccc2c(c1)C1(NC(C)CCc3c1[nH]c1c3cccc1)C(=O)N2,0,0.0,,,,,UUKQKTKLSBUXEX-UHFFFAOYSA-N
Brc1ccc2c(c1)c1CCCC(c1[nH]2)Nc1ccccc1,0,0.0,,,,,IXYPWFUDXMSOQR-UHFFFAOYSA-N
C[C@@H]1CN(CCN1c1ncc(cn1)OCc1ccc(cc1)CS(=O)(=O)C)c1nnc(o1)C(F)(F)F,0,0.0,,,,,IDFYVOMBWZBNGK-CQSZACIVSA-N
C[C@@H]1CN(CCN1c1ncc(cn1)OCc1ccc(cc1F)CS(=O)(=N)C)c1nnc(o1)C(F)(F)F,0,0.0,,,,,CDEAEZQLBRDDDP-OYDRJWEHSA-N
C[C@@H]1CN(CCN1c1ncc(cn1)OCc1ccc(cc1F)CS(=O)(=N)C)c1onc(n1)C(F)(F)F,0,0.0,,,,,ZNZDMMQGUVVHRV-OYDRJWEHSA-N
C[C@@H]1CN(CCN1c1ncc(cn1)OCc1ccc(cc1F)CS(=O)(=O)C)C(=O)OC1(COC1)C(F)(F)F,0,0.0,,,,,APOAEXWNXLHNHP-OAHLLOKOSA-N
C[C@@H]1CN(CCN1c1ncc(cn1)OCc1ccc(cc1F)CS(=O)(=O)C)c1nnc(o1)C(F)(F)F,0,0.0,,,,,IXIWGIOCETWRTM-CYBMUJFWSA-N
C[C@@H]1CN(CCN1c1ncc(cn1)OCc1ccc(cc1F)CS(=O)(=O)C)c1onc(n1)C(C)C,0,0.0,,,,,HGOCZXVINVMQGD-MRXNPFEDSA-N
C[C@@H]1CN(CCN1c1ncc(cn1)OCc1ccc(cc1F)CS(=O)(=O)C)c1onc(n1)C(F)(F)F,0,0.0,,,,,HXNOCBIFNWVJLT-CYBMUJFWSA-N
C[C@@H]1CN(CCN1c1ncc(cn1)OCc1ccc(cc1F)N=S(=O)(C)C)c1onc(n1)C(F)(F)F,0,0.0,,,,,XHLVPOJFTMKAHC-CYBMUJFWSA-N
C[C@@H]1CN(CCN1c1ncc(cn1)OCc1ccc(cc1F)OS(=O)(=O)C)C(=O)OC1(COC1)C(F)(F)F,0,0.0,,,,,WEUUMZLPXYLJKY-CQSZACIVSA-N
C[C@@H]1CNC[C@@H]2N1c1nc(COCC3CC3)ccc1C2,0,0.0,,,,,LJRLAJVWAFFRLV-IAQYHMDHSA-N
C[C@@H]1COCCN1c1nc(cc2c1ncn2C)c1c(F)ncc2c1cc[nH]2,0,0.0,,,,,LYTYLKIUCFTVLF-LLVKDONJSA-N
C[C@@H]1COCCN1c1nc(cc2c1ncn2C)c1nncc2c1cc[nH]2,0,0.0,,,,,XCOKOJKTXOLUTM-LLVKDONJSA-N
C[C@H](C(=O)c1c[nH]c2c1cccc2)OC(=O)c1cccc(c1)S(=O)(=O)Nc1ccc2c(c1)OCO2,0,0.0,,,,,BNSZTNPXATWJNC-OAHLLOKOSA-N
C[C@H]3CN(c2ccc(C(=O)Nc1ccccc1N)cn2)CCN3C(=O)OCc4ccccc4,0,0.0,,,,,UQKHQHYWAJFGDY-SFHVURJKSA-N
C=C[C@H]1C[C@]1(NC(=O)[C@@H]2C[C@@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)OCCCC=Cc5ccc4ccnc(O3)c4c5)C(=O)NS(=O)(=O)C6CC6,0,0.0,,,,,WSIXKAHFCWLWHX-NHWGVUCVSA-N
c1ccc(cc1)c1nnc(o1)CN1CCN(CC1)Cc1nc2c(s1)cccc2,0,0.0,,,,,QWZHDOMIJYSQJZ-UHFFFAOYSA-N
C1CCN(CC1)Cc1ccc(cc1)Oc1nc2c(s1)cccc2,0,0.0,,,,,JNKRNJIZLGLIJG-UHFFFAOYSA-N
c1cnc(nc1)Nc1sc2c(n1)c1cn[nH]c1CCC2,0,0.0,,,,,HYJWPTWQMAYKAM-UHFFFAOYSA-N
c4ccc3sc(Oc2ccc(CN1CCCCC1)cc2)nc3c4,0,0.0,,,,,JNKRNJIZLGLIJG-UHFFFAOYSA-N
CC#CCn1c(N2CCCC(C2)N)c(c2c1c(=O)n(Cc1nc(C)c3c(n1)cccc3)c(=O)n2C)C#N,0,0.0,,,,,ZGNHGOQLJZXXLI-UHFFFAOYSA-N
CC#CCn1c(nc2c1c(=O)n(Cc1nc(C)c3c(n1)cccc3)c(=O)n2C)N1CCCC(C1)N,0,0.0,,,,,LTXREWYXXSTFRX-UHFFFAOYSA-N
CC([C@@H]1CC[C@H](CC1)Nc1ccn2c(n1)c(cn2)c1cccc(c1)C(F)(F)F)(O)C,0,0.0,,,,,FSQNGXYJUMATLF-JCNLHEQBSA-N
CC(=O)N4CCN(CCC[C@@]3(c1ccccc1)CC(c2cc(F)ccc2F)=NN3C(C)=O)CC4,0,0.0,,,,,GTKCZSXHQIQSPL-SANMLTNESA-N
CC(=O)Nc1ccc(cc1)C(=O)Nc1cc(ccc1N)c1cccs1,0,0.0,,,,,ABZSPJVXTTUFAA-UHFFFAOYSA-N
CC(=O)Nc3ccc(C(=O)Nc2cc(c1cccs1)ccc2N)cc3,0,0.0,,,,,ABZSPJVXTTUFAA-UHFFFAOYSA-N
CC(=O)NCCc1ccccc1c1onc(c1Br)[C@H]1CNCC[C@]1(C(=O)N)c1ccc(c(c1)F)F,0,0.0,,,,,GMLLRQVRERMQBQ-CJAUYULYSA-N
CC(=O)OCC(=O)NC4CCN(Cc3ccc(Oc2nc1ccccc1s2)cc3)CC4,0,0.0,,,,,GACNDIIZOZQWCU-UHFFFAOYSA-N
CC(=O)SCC(=O)c1ccc(nc1)NS(=O)(=O)c1ccc2c(c1)COOC2,0,0.0,,,,,BRMDMXBOOXVKCO-UHFFFAOYSA-N
CC(C(C(c1ccccc1)(c1ccccc1)O)N1CCOCC1)C,0,0.0,,,,,DKXSPARARMBTSS-UHFFFAOYSA-N
CC(Cc1nc2c(n1Cc1cc(=O)[nH]c3c1ccc(c3F)F)nccn2)C,0,0.0,,,,,VRWVDFOGASQGSR-UHFFFAOYSA-N
CC(N1CCC(C1)N(C(=O)c1ccc(cc1)Cn1c(C)nc2c1cccc2)C)C,0,0.0,,,,,HCMZXLHYLYQXTP-UHFFFAOYSA-N
CC(N1CCN(CC1)C(=O)c1ccc(cc1)OC1CC(C1)N1CCCCC1)C,0,0.0,,,,,CHCZXFZTICVLLU-UHFFFAOYSA-N
CC(NCC(c1ccc(c(c1)O)O)O)C,0,0.0,,,,,JWZZKOKVBUJMES-UHFFFAOYSA-N
CC(OC(=O)C1=CN(CC(c2c1[nH]c1c2ccc(c1)F)(C)C)C(=O)c1ccc(cc1)OCCCN1CCOCC1)C,0,0.0,,,,,PIVQVFFIZHFKHL-UHFFFAOYSA-N
CC(OC(=O)C1=CN(CC(c2c1[nH]c1c2ccc(c1)F)(C)C)C(=O)c1ccc(cc1)OCCN1CCOCC1)C,0,0.0,,,,,MQJXATYHWGVGKI-UHFFFAOYSA-N
CC[C@@H]([C@@H](N1C[C@@H]([C@H](C1)c1cccc(c1)F)CN1CCC(CC1)c1cc(nn1CC)Cc1ccccc1)C(=O)O)C,0,0.0,,,,,MDTAKMHHAHITNR-ONPYCXCXSA-N
CC[C@H](C)[C@H](C(=O)O)N5CC(CN3CCC(c2cc(Cc1ccccc1)nn2CC)CC3)[C@@H](c4cccc(F)c4)C5,0,0.0,,,,,MDTAKMHHAHITNR-RXUZIWOSSA-N
CC1Cc2c3cc(F)c(cc3[nH]c2C2(N1)C(=O)Nc1c2cc(Cl)cc1)Cl,0,0.0,,,,,CKLPLPZSUQEDRT-UHFFFAOYSA-N
CC1Cc2c3cc(F)ccc3[nH]c2C2(N1)C(=O)Nc1c2cc(Cl)cc1,0,0.0,,,,,WGILEDPBANVMMK-UHFFFAOYSA-N
CC1Cc2c3ccc(cc3[nH]c2C2(N1)C(=O)Nc1c2cc(Cl)cc1)Cl,0,0.0,,,,,TZIGXNATHZDTPE-UHFFFAOYSA-N
Cc1cccc(n1)n1nc(C)c(cc1=O)c1ccc(cc1)OC1CCN(CC1)C1CCC1,0,0.0,,,,,YOBFYQPQJKTEBG-UHFFFAOYSA-N
Cc1ccn(=O)c(C)c1C(=O)N5CCC(C)(N4CCC(N(c2ccccc2)c3cccnc3)CC4)CC5,0,0.0,,,,,DDVVRHNNOPQPGB-UHFFFAOYSA-N
Cc1ccnc(C)c1C(=O)N5CCC(C)(N4CCC(N(c2ccccc2)c3cccnc3)CC4)CC5,0,0.0,,,,,HTTJCVMWSJWZID-UHFFFAOYSA-N
Cc1ccnc(c1C(=O)N1CCC(CC1)(C)N1CCC(CC1)N(c1cccnc1)c1ccccc1)C,0,0.0,,,,,HTTJCVMWSJWZID-UHFFFAOYSA-N
Cc1nn(c(=O)cc1c1ccc(cc1)OC1CCN(CC1)C1CCC1)c1ccccn1,0,0.0,,,,,AUHYFUJMJOAHEZ-UHFFFAOYSA-N
Cc1nn(c(=O)cc1c1ccc(cc1)OC1CCN(CC1)C1CCC1)c1ncccc1C,0,0.0,,,,,UAQXYECCPVCICP-UHFFFAOYSA-N
CCc1c(C)[nH]c2c1C(=NOC(=O)Nc1ccccc1)CCC2,0,0.0,,,,,NATLTWZVCBHRJN-UHFFFAOYSA-N
CCc1c(CC)n(c2c1C(=NOC(=O)Nc1ccccc1)CCC2)C,0,0.0,,,,,IPBYCCUTXNVVAE-UHFFFAOYSA-N
CCc1nc(ccc1CN1CCC(CC1)N1[C@@H](CN(C1=O)C1CCOCC1)c1ccccc1)Oc1ccc(cc1)C(=O)O,0,0.0,,,,,FJAGYOZYOQUDEQ-HKBQPEDESA-N
CCc2c(CC)n(C)c3CCCC(=NOC(=O)Nc1ccccc1)c23,0,0.0,,,,,IPBYCCUTXNVVAE-UHFFFAOYSA-N
CCc3c(C)[nH]c2CCCC(=NOC(=O)Nc1ccccc1)c23,0,0.0,,,,,NATLTWZVCBHRJN-UHFFFAOYSA-N
CCCCS(=O)(=O)N1Cc2c(C1)cc(cc2)C=CC(=O)NO,0,0.0,,,,,KOFMBADKUOADEN-UHFFFAOYSA-N
CCCN(CCO)CCCOc4cc3ncnc(Nc2cc(CC(=O)Nc1cccc(F)c1F)[nH]n2)c3cc4OC,0,0.0,,,,,ARQPPPCSTGSCQR-UHFFFAOYSA-N
CCN(C(=O)C1CN(C(=O)Nc2ccccc2)C2C(=C1)c1cccc3c1c(C2)c[nH]3)CC,0,0.0,,,,,QIPWTYSOANVUKJ-UHFFFAOYSA-N
CCN(C(=O)OCc1ccccc1)Cc1cc(ccc1c1cc(ccc1OC)CC(=O)O)C(F)(F)F,0,0.0,,,,,CUWBXEPNHLJYKS-UHFFFAOYSA-N
CCN(CCO)CCCOc4ccc3c(Nc2cc(CC(=O)Nc1cccc(F)c1)[nH]n2)ncnc3c4,0,0.0,,,,,QYZOGCMHVIGURT-UHFFFAOYSA-N
CCn1c(=O)c(cc2n1c(nn2)c1c(F)cccc1Cl)c1cc(cc(c1C)F)C(=O)NC1CC1,0,0.0,,,,,NIPDDLFKIMAGDA-UHFFFAOYSA-N
CCn1c(=O)c(cc2n1c(nn2)c1c(F)cccc1Cl)c1cc(ccc1C)C(=O)NC1CC1,0,0.0,,,,,JCOILWGRHHMFON-UHFFFAOYSA-N
CCNCCN1CCCc2c1ccc(c2)NC(=N)c1cccs1,0,0.0,,,,,VBVXWUXOTZGHSU-UHFFFAOYSA-N
CCOc1cc(N)c(cc1C(=O)NCC1OCCN(C1)Cc1ccc(cc1)F)Cl,0,0.0,,,,,YPELFRMCRYSPKZ-UHFFFAOYSA-N
CCOc1cc2ncc(c(c2cc1N1CCOCC1)Nc1ccc(cc1F)F)C(=O)N,0,0.0,,,,,FPNHVYHHWJFIGL-UHFFFAOYSA-N
CCOc1ccc(cc1)NS(=O)(=O)c1ccc(c(c1)C(=O)N1CCO[C@@H](C1)c1ccc(cc1)F)C,0,0.0,,,,,FNRMQXKIOYLKTO-VWLOTQADSA-N
CCOc1ccc(cn1)C1(O)CCC(CC1)N1CCC(C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F,0,0.0,,,,,GBHFJHHZNPQVSF-UHFFFAOYSA-N
CCOc1cccc(c1N1CCCC(C1)N)/C=C\1/SC(=O)NC1=O,0,0.0,,,,,YPGUAMCIYVJFOJ-NTEUORMPSA-N
CCS(=O)(=O)c1ncc2c(c1)cc([nH]2)CC(C(F)(F)F)(CC(c1ccc(cc1C(=O)N)F)(C)C)O,0,0.0,,,,,AUIFRJWXYUNPPV-UHFFFAOYSA-N
CCS(=O)(=O)c1ncc2c(c1)cc([nH]2)CC(C(F)(F)F)(CC(c1ccccc1C(=O)N)(C)C)O,0,0.0,,,,,HYFZBJIDQLQGIG-UHFFFAOYSA-N
Clc1cc(Cl)c2c(c1)[nH]c(c2)C(=O)NC1CCC(CC1)(C)C,0,0.0,,,,,NKNGAORFGPSYJG-UHFFFAOYSA-N
Clc1ccc(c(c1)Cl)CNc1nc(nc2c1cccn2)N1CCN(CC1)C(=O)C1CCCCN1,0,0.0,,,,,GDQQUDANFRCFMF-UHFFFAOYSA-N
Clc1ccc(cc1)C([N+]1CC[N+](CC1)CCOCC(=O)[O-])c1ccccc1,0,0.0,,,,,GMJFZBHEMFCZIR-UHFFFAOYSA-M
Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NC1(CC1)c1noc(n1)C(F)(F)F,0,0.0,,,,,CQUMEMWAFGKJMA-UHFFFAOYSA-N
Clc1ccc(cc1)c1cc2C(NC(=O)c3cccc4c3[nH]nc4)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,0,0.0,,,,,ZYHIXQPKFRWSLI-UHFFFAOYSA-N
Clc1ccc(cc1)c1cc2C(NC(=O)c3ccccc3N)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,0,0.0,,,,,VYDCJJLOXCGZJB-UHFFFAOYSA-N
Clc1ccc(cc1)c1cc2C(NC(=O)c3ccccc3O)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,0,0.0,,,,,SWTYJFXTOTYOGR-UHFFFAOYSA-N
Clc1ccc(cc1)c1cc2C(NC(=O)c3n[nH]c4c3CCC4)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,0,0.0,,,,,BOFHHPZKLSDUAX-UHFFFAOYSA-N
Clc1ccc2c(c1)C1(NC(C)Cc3c1[nH]c1c3cc(c(c1)F)F)C(=O)N2,0,0.0,,,,,JZCVYBQWYSYJEA-UHFFFAOYSA-N
Clc1ccc2c(c1)C1(NC(C)Cc3c1[nH]c1c3cccc1)C(=O)N2,0,0.0,,,,,QGMFKGFHTXZZHX-UHFFFAOYSA-N
Clc1ccc2c(c1)c1nc([nH]c(=O)c1o2)C1CCCN1,0,0.0,,,,,JJWLXRKVUJDJKG-UHFFFAOYSA-N
Clc1cccc(c1)c1cnn2c1nc(cc2)N[C@@H]1CC[C@H](CC1)C(O)(C)C,0,0.0,,,,,QWEBKNRGVXJIKS-JCNLHEQBSA-N
